value,date
42.731976,2017-01-01 09:54:00
42.731506,2017-01-01 09:55:00
42.731594,2017-01-01 09:56:00
42.731018,2017-01-01 09:57:00
42.731365,2017-01-01 09:58:00
42.731388,2017-01-01 09:59:00
32.796364000000004,2017-01-01 10:00:00
32.797348,2017-01-01 10:01:00
32.796574,2017-01-01 10:02:00
32.796806,2017-01-01 10:03:00
32.796814000000005,2017-01-01 10:04:00
32.796947,2017-01-01 10:05:00
32.796585,2017-01-01 10:06:00
32.796581,2017-01-01 10:07:00
32.795906,2017-01-01 10:08:00
32.7966,2017-01-01 10:09:00
32.796383,2017-01-01 10:10:00
32.797024,2017-01-01 10:11:00
32.79631,2017-01-01 10:12:00
32.796787,2017-01-01 10:13:00
32.796738,2017-01-01 10:14:00
32.796959,2017-01-01 10:15:00
32.796951,2017-01-01 10:16:00
32.796890000000005,2017-01-01 10:17:00
32.796046999999994,2017-01-01 10:18:00
32.796467,2017-01-01 10:19:00
32.79631,2017-01-01 10:20:00
32.797249,2017-01-01 10:21:00
32.797096,2017-01-01 10:22:00
32.797108,2017-01-01 10:23:00
32.796238,2017-01-01 10:24:00
32.796631,2017-01-01 10:25:00
32.79715,2017-01-01 10:26:00
32.797779,2017-01-01 10:27:00
32.796776,2017-01-01 10:28:00
32.796421,2017-01-01 10:29:00
32.7967,2017-01-01 10:30:00
32.796963,2017-01-01 10:31:00
32.796665000000004,2017-01-01 10:32:00
32.796772,2017-01-01 10:33:00
32.796947,2017-01-01 10:34:00
32.796665000000004,2017-01-01 10:35:00
32.797089,2017-01-01 10:36:00
32.796471000000004,2017-01-01 10:37:00
32.796852,2017-01-01 10:38:00
32.796314,2017-01-01 10:39:00
32.796761,2017-01-01 10:40:00
32.796402,2017-01-01 10:41:00
32.796902,2017-01-01 10:42:00
32.796669,2017-01-01 10:43:00
32.796757,2017-01-01 10:44:00
32.796352,2017-01-01 10:45:00
32.797484999999995,2017-01-01 10:46:00
32.796509,2017-01-01 10:47:00
32.796608,2017-01-01 10:48:00
32.797394,2017-01-01 10:49:00
32.796474,2017-01-01 10:50:00
32.79615,2017-01-01 10:51:00
32.79694,2017-01-01 10:52:00
32.796974,2017-01-01 10:53:00
32.796303,2017-01-01 10:54:00
32.796951,2017-01-01 10:55:00
32.796955,2017-01-01 10:56:00
32.796871,2017-01-01 10:57:00
32.797123,2017-01-01 10:58:00
32.797466,2017-01-01 10:59:00
36.445328,2017-01-01 11:00:00
36.445595,2017-01-01 11:01:00
36.445194,2017-01-01 11:02:00
36.445679,2017-01-01 11:03:00
36.445183,2017-01-01 11:04:00
36.445297,2017-01-01 11:05:00
36.445236,2017-01-01 11:06:00
36.445503,2017-01-01 11:07:00
36.445187,2017-01-01 11:08:00
36.44527100000001,2017-01-01 11:09:00
36.445362,2017-01-01 11:10:00
36.44501500000001,2017-01-01 11:11:00
36.446133,2017-01-01 11:12:00
36.445129,2017-01-01 11:13:00
36.444706,2017-01-01 11:14:00
36.445229,2017-01-01 11:15:00
36.445004,2017-01-01 11:16:00
36.445667,2017-01-01 11:17:00
36.445858,2017-01-01 11:18:00
36.445747,2017-01-01 11:19:00
36.445255,2017-01-01 11:20:00
36.445282,2017-01-01 11:21:00
36.445427,2017-01-01 11:22:00
36.44537,2017-01-01 11:23:00
36.445293,2017-01-01 11:24:00
36.445354,2017-01-01 11:25:00
36.444813,2017-01-01 11:26:00
36.445877,2017-01-01 11:27:00
36.445663,2017-01-01 11:28:00
36.445415,2017-01-01 11:29:00
36.445168,2017-01-01 11:30:00
36.444927,2017-01-01 11:31:00
36.44558,2017-01-01 11:32:00
36.445347,2017-01-01 11:33:00
36.445473,2017-01-01 11:34:00
36.445477,2017-01-01 11:35:00
36.445313,2017-01-01 11:36:00
36.445072,2017-01-01 11:37:00
36.445053,2017-01-01 11:38:00
36.446354,2017-01-01 11:39:00
36.444839,2017-01-01 11:40:00
36.444927,2017-01-01 11:41:00
36.445286,2017-01-01 11:42:00
36.4459,2017-01-01 11:43:00
36.444817,2017-01-01 11:44:00
36.445621,2017-01-01 11:45:00
36.445553,2017-01-01 11:46:00
36.445427,2017-01-01 11:47:00
36.444965,2017-01-01 11:48:00
36.445393,2017-01-01 11:49:00
36.445118,2017-01-01 11:50:00
36.445976,2017-01-01 11:51:00
36.445511,2017-01-01 11:52:00
36.445415,2017-01-01 11:53:00
36.445057,2017-01-01 11:54:00
36.445011,2017-01-01 11:55:00
36.445061,2017-01-01 11:56:00
36.445877,2017-01-01 11:57:00
36.444775,2017-01-01 11:58:00
36.445942,2017-01-01 11:59:00
32.805908,2017-01-01 12:00:00
32.806709000000005,2017-01-01 12:01:00
32.805744,2017-01-01 12:02:00
32.808201000000004,2017-01-01 12:03:00
32.806622,2017-01-01 12:04:00
32.807034,2017-01-01 12:05:00
32.806622,2017-01-01 12:06:00
32.807140000000004,2017-01-01 12:07:00
32.806377000000005,2017-01-01 12:08:00
32.806988,2017-01-01 12:09:00
32.806465,2017-01-01 12:10:00
32.806324,2017-01-01 12:11:00
32.806805,2017-01-01 12:12:00
32.806862,2017-01-01 12:13:00
32.806553,2017-01-01 12:14:00
32.807281,2017-01-01 12:15:00
32.805843,2017-01-01 12:16:00
32.807388,2017-01-01 12:17:00
32.80630900000001,2017-01-01 12:18:00
32.807594,2017-01-01 12:19:00
32.806419,2017-01-01 12:20:00
32.807140000000004,2017-01-01 12:21:00
32.806453999999995,2017-01-01 12:22:00
